Gene	ModuleColor	kWithin	ModuleName
SMIM18	magenta	2.99396392012076	WM16
SNAI2	magenta	3.38505094181834	WM16
STX7	magenta	6.31194116805835	WM16
SUGT1	magenta	4.89554806479545	WM16
SVIP	magenta	4.98744881254307	WM16
SYDE2	magenta	7.57289347790928	WM16
TFAM	magenta	2.90507785382595	WM16
THUMPD1	magenta	3.23018365537261	WM16
TIAL1	magenta	4.71289678637456	WM16
TIMM21	magenta	2.81765052828937	WM16
TIMM8A	magenta	2.12701722939671	WM16
TIPRL	magenta	14.4705135832029	WM16
TM9SF3	magenta	2.48336139002479	WM16
TMEM106B	magenta	5.1567841133153	WM16
TMEM126A	magenta	7.93973756896237	WM16
TMEM167A	magenta	8.40880022888119	WM16
TMEM167B	magenta	8.26973708960768	WM16
TMEM17	magenta	3.19236623696903	WM16
TMEM215	magenta	6.97036610830725	WM16
TMEM242	magenta	4.1017185482577	WM16
TMEM263	magenta	11.0145297978966	WM16
TRAM1L1	magenta	4.41915567344207	WM16
TRAPPC13	magenta	2.48065903677988	WM16
TRAPPC6B	magenta	11.2655335770273	WM16
TRIM23	magenta	9.62145321998664	WM16
TRIM33	magenta	3.3639588297756	WM16
TRMT10C	magenta	8.67303073905546	WM16
TRMT5	magenta	13.7967776456112	WM16
TRNT1	magenta	4.94313124245726	WM16
TXNL1	magenta	8.11519142924961	WM16
UBA3	magenta	6.65822766340107	WM16
UBE3A	magenta	4.59306937124762	WM16
UBLCP1	magenta	10.485018931434	WM16
UFM1	magenta	14.6843690136458	WM16
USP14	magenta	2.82624485273276	WM16
VAMP4	magenta	7.69000648361062	WM16
VBP1	magenta	5.11918731781868	WM16
VCPIP1	magenta	6.95235611692249	WM16
VPS26A	magenta	3.4564980277696	WM16
VTA1	magenta	9.42916251576941	WM16
XIAP	magenta	5.19273126581679	WM16
XPOT	magenta	14.0417850077526	WM16
YARS2	magenta	5.33398914461086	WM16
YIPF6	magenta	3.54274903127592	WM16
YOD1	magenta	6.0504973592797	WM16
ZBTB11	magenta	4.69506955136397	WM16
ZBTB33	magenta	12.3995835743392	WM16
ZBTB41	magenta	7.75311769750027	WM16
ZBTB6	magenta	14.0008746142175	WM16
ZBTB8A	magenta	2.44807352502366	WM16
ZCRB1	magenta	17.8159236047753	WM16
ZDHHC17	magenta	3.29244689863875	WM16
ZFAND1	magenta	3.29626759679927	WM16
ZFP28	magenta	3.50403754076954	WM16
ZMYM2	magenta	5.43069304158942	WM16
ZNF12	magenta	2.2899830451871	WM16
ZNF175	magenta	2.74708048002247	WM16
ZNF302	magenta	6.91890475359587	WM16
ZNF354A	magenta	2.23992722616656	WM16
ZNF491	magenta	4.22911875505669	WM16
ZNF518B	magenta	3.67160507199478	WM16
ZNF583	magenta	4.71832933491841	WM16
ZNF615	magenta	3.28945029770705	WM16
ZNF654	magenta	8.75186765113318	WM16
ZNF681	magenta	5.06173521950377	WM16
ZNF737	magenta	4.04728429442157	WM16
ZNF770	magenta	10.8286248701291	WM16
ZNF780A	magenta	6.69131171400969	WM16
ZNF879	magenta	4.79500047831989	WM16
ZWILCH	magenta	9.32395303768211	WM16
ALDH5A1	midnightblue	6.59780099155849	WM17
AP1S1	midnightblue	9.05051756794733	WM17
ARCN1	midnightblue	3.04420603480436	WM17
ARF5	midnightblue	6.35398823520511	WM17
ARFGEF3	midnightblue	1.0386178477268	WM17
ARL4C	midnightblue	7.27824715748619	WM17
ARPC5L	midnightblue	6.01294269676241	WM17
ATP1B1	midnightblue	4.31210183823989	WM17
ATP6AP2	midnightblue	4.26379618197282	WM17
ATP6V1A	midnightblue	8.32261714208865	WM17
ATXN7L3B	midnightblue	5.11630911855322	WM17
B3GALT2	midnightblue	3.4467359598839	WM17
BEX1	midnightblue	6.43039940945993	WM17
BMPR2	midnightblue	1.78989158879177	WM17
C16orf72	midnightblue	7.00324215051301	WM17
CALM1	midnightblue	7.90835959242423	WM17
CCDC177	midnightblue	5.9428429523204	WM17
CCND2	midnightblue	9.50242563087109	WM17
CCSAP	midnightblue	4.89995972772968	WM17
CD47	midnightblue	2.85323617153751	WM17
CDKN2AIPNL	midnightblue	8.22957896132557	WM17
CECR6	midnightblue	7.02164959473774	WM17
CHCHD4	midnightblue	9.52831209851719	WM17
CHN1	midnightblue	9.4628142249301	WM17
CLCN4	midnightblue	4.33141191156374	WM17
CLTC	midnightblue	7.31264957957113	WM17
CUTA	midnightblue	2.80087945033851	WM17
DIEXF	midnightblue	1.53240632494619	WM17
DIRAS2	midnightblue	5.94425392774822	WM17
DPP8	midnightblue	4.93187616908105	WM17
EIF4A2	midnightblue	9.56052100884927	WM17
ENC1	midnightblue	10.9346118218536	WM17
EXOSC6	midnightblue	4.38717910160659	WM17
FITM2	midnightblue	3.92342744670899	WM17
GAD2	midnightblue	6.41626883413024	WM17
GNAS	midnightblue	3.99310571196193	WM17
GPD1L	midnightblue	2.62305057196348	WM17
GPR12	midnightblue	7.41201448215729	WM17
GPR155	midnightblue	9.02939340110088	WM17
H2AFV	midnightblue	4.83905010133997	WM17
H2AFZ	midnightblue	5.71493665589474	WM17
IARS	midnightblue	2.95579458562682	WM17
ILF2	midnightblue	4.02580910390501	WM17
INA	midnightblue	5.9504302305578	WM17
INPP5F	midnightblue	4.80921504262382	WM17
ISCU	midnightblue	3.47072376526034	WM17
KBTBD11	midnightblue	3.12300965639766	WM17
KBTBD4	midnightblue	1.74438036538517	WM17
KLHL11	midnightblue	2.45235821081609	WM17
KLHL12	midnightblue	2.92456110525597	WM17
LDHB	midnightblue	2.55018331572122	WM17
LGALS8	midnightblue	1.64227053436678	WM17
LMO4	midnightblue	7.86158773913023	WM17
LRRC47	midnightblue	2.02702608409922	WM17
LRRTM1	midnightblue	1.07241080625412	WM17
LRTM2	midnightblue	2.38276500858339	WM17
LSM11	midnightblue	1.89552836142611	WM17
MAPRE2	midnightblue	2.08398814151497	WM17
MLLT11	midnightblue	8.94618950743179	WM17
MRPS21	midnightblue	3.08587389919657	WM17
MTMR9	midnightblue	3.43999825252146	WM17
MYL12B	midnightblue	7.18537963064378	WM17
MYO5A	midnightblue	3.46317549686239	WM17
NAP1L2	midnightblue	2.59902037891481	WM17
NAPG	midnightblue	5.69753815654505	WM17
NDFIP1	midnightblue	9.07177706155896	WM17
NDUFS1	midnightblue	4.40585430894374	WM17
NEUROD2	midnightblue	4.34604016060276	WM17
NPEPPS	midnightblue	4.79957092784771	WM17
NPTX1	midnightblue	11.9982547875713	WM17
NRIP3	midnightblue	7.79868386342067	WM17
NRN1	midnightblue	4.41241703739768	WM17
NSF	midnightblue	6.06956331367119	WM17
NSG1	midnightblue	4.45337887660212	WM17
NUDT3	midnightblue	4.69230822468795	WM17
PA2G4	midnightblue	5.10063515461544	WM17
PAFAH1B1	midnightblue	5.293732245928	WM17
PAFAH1B2	midnightblue	8.72550132323538	WM17
PAQR9	midnightblue	2.0396974821525	WM17
PCMT1	midnightblue	3.67672839962615	WM17
PCP4L1	midnightblue	1.20305707806695	WM17
PDHB	midnightblue	0.909946067084839	WM17
PDP1	midnightblue	5.85921882567409	WM17
PDP2	midnightblue	8.30981107581955	WM17
PEBP1	midnightblue	3.13734358514769	WM17
PITHD1	midnightblue	7.99212460555594	WM17
PLCXD2	midnightblue	3.47967347432105	WM17
PLD4	midnightblue	0.711550643075277	WM17
PLK2	midnightblue	1.57417776149046	WM17
PMS2	midnightblue	1.43368646705387	WM17
PPT1	midnightblue	8.57655084431301	WM17
PREPL	midnightblue	8.97406587373809	WM17
PRNP	midnightblue	9.13434456014424	WM17
PURB	midnightblue	1.877374860142	WM17
PWP1	midnightblue	1.62186878364483	WM17
RAB3B	midnightblue	3.12942980700603	WM17
RASL10A	midnightblue	4.51362133788785	WM17
RBBP4	midnightblue	8.477071650693	WM17
RGS4	midnightblue	5.54031690212294	WM17
RMND5A	midnightblue	2.72433895793048	WM17
RNF11	midnightblue	1.92124684904624	WM17
RPL7L1	midnightblue	6.72173520632061	WM17
SLC9A6	midnightblue	13.3855281779407	WM17
SNAP25	midnightblue	7.08584105719586	WM17
SNCA	midnightblue	8.81241542267296	WM17
SNRPD3	midnightblue	5.91143706109091	WM17
SNX12	midnightblue	2.88095116846644	WM17
SPIN1	midnightblue	5.93804214430548	WM17
SRD5A1	midnightblue	0.992211942133082	WM17
SSTR1	midnightblue	1.50597287422189	WM17
ST8SIA3	midnightblue	5.49377723683664	WM17
STMN2	midnightblue	9.32941097560805	WM17
SYT4	midnightblue	5.45274951479456	WM17
TBRG1	midnightblue	4.28259152540506	WM17
THYN1	midnightblue	1.58588243705638	WM17
TMEM155	midnightblue	3.23669819295813	WM17
TMEM246	midnightblue	6.1357112229068	WM17
TMEM248	midnightblue	3.43384444771018	WM17
TMEM35	midnightblue	2.44754660589919	WM17
TMX4	midnightblue	8.02736823596023	WM17
TOMM20	midnightblue	7.798263581782	WM17
TRIM32	midnightblue	2.14268832594787	WM17
TRIM37	midnightblue	6.83946795666976	WM17
TTC9	midnightblue	1.85833088672832	WM17
TUSC2	midnightblue	2.59352413348677	WM17
UBE2N	midnightblue	2.2652869121947	WM17
UBQLN1	midnightblue	8.34868084909186	WM17
UQCRFS1	midnightblue	7.28677425614382	WM17
VDAC3	midnightblue	5.08558786752249	WM17
VPS35	midnightblue	6.73628530446566	WM17
VSNL1	midnightblue	9.59512481619218	WM17
WDR47	midnightblue	7.53224787424721	WM17
YWHAB	midnightblue	3.43194443525371	WM17
YWHAG	midnightblue	11.0748079450454	WM17
YY1	midnightblue	5.14757402216121	WM17
ZBTB18	midnightblue	2.361542559019	WM17
ZYG11B	midnightblue	9.71599347349853	WM17
ACCS	orange	4.57847427976556	WM18
ADAM20	orange	2.3193910791216	WM18
ANKMY1	orange	3.24685417427645	WM18
AUH	orange	6.7293698503586	WM18
BCKDHB	orange	10.0112309416208	WM18
BCO2	orange	5.3773622867228	WM18
BTBD8	orange	3.33660526377477	WM18
C15orf41	orange	4.62427472500137	WM18
C1orf101	orange	8.34861465877749	WM18
C1orf105	orange	3.62238138068453	WM18
CA3	orange	7.64631444555375	WM18
CAMKMT	orange	5.02995324162716	WM18
CBLB	orange	4.76838735928345	WM18
CCDC146	orange	4.05020719999927	WM18
CEP128	orange	6.04157449769593	WM18
CLHC1	orange	3.52581233156627	WM18
CMC1	orange	5.44579869465347	WM18
COG5	orange	7.11335988788039	WM18
COL28A1	orange	3.58605236645613	WM18
COPG2	orange	2.07944288545196	WM18
CTD-2583A14.9	orange	3.36400816789874	WM18
CYP7B1	orange	3.83669250237477	WM18
DHX32	orange	4.05063017646266	WM18
DNHD1	orange	4.9024870982648	WM18
DPH6	orange	5.16062681910347	WM18
ELMOD3	orange	0.766981374340878	WM18
EPC1	orange	2.5567049227619	WM18
FAM156A	orange	2.36159261761916	WM18
FAM172A	orange	4.40067807717229	WM18
FAM69A	orange	2.00080181041188	WM18
FBXL4	orange	6.92354410555386	WM18
FGGY	orange	2.97710633978102	WM18
FIGF	orange	1.49612683950748	WM18
HACL1	orange	6.28549130383485	WM18
HERC4	orange	4.19004580006791	WM18
IGFL2	orange	6.10224657451925	WM18
IMMP2L	orange	3.68272771585746	WM18
KLHDC1	orange	3.53597591267161	WM18
LRBA	orange	3.54763612671259	WM18
MAP3K7CL	orange	6.44348247185783	WM18
MCU	orange	3.15575832936402	WM18
METTL15	orange	10.9556398944893	WM18
MGST2	orange	2.43292843218294	WM18
MTX2	orange	8.48335282928864	WM18
NDUFAF2	orange	4.10707560641461	WM18
NKTR	orange	1.54880104893033	WM18
NME9	orange	1.82471500111356	WM18
NMNAT3	orange	3.25441578328792	WM18
NOXRED1	orange	4.03869506167222	WM18
NPAP1	orange	7.67575548529895	WM18
NUBPL	orange	5.45718525287554	WM18
PAN3	orange	4.52975045143799	WM18
PAPD4	orange	3.84990143262214	WM18
PDGFC	orange	3.38868801471914	WM18
PDSS2	orange	2.22633050536533	WM18
PIGN	orange	5.54054146441205	WM18
PLGRKT	orange	9.29108563331132	WM18
POU2F1	orange	4.21635946323879	WM18
PPA2	orange	3.18334082887952	WM18
PRMT3	orange	1.32502264224615	WM18
PTPN21	orange	4.16097410235088	WM18
RANBP17	orange	3.73057163843953	WM18
RARS2	orange	5.71845688196752	WM18
RP11-136C24.3	orange	2.86487148406871	WM18
RP11-849H4.2	orange	2.16243610799409	WM18
RP5-972B16.2	orange	1.63341015751661	WM18
RSRC1	orange	5.04897931877005	WM18
RTN4IP1	orange	1.06831737668574	WM18
SCGB2B2	orange	7.02744468715596	WM18
SLC10A7	orange	10.2349317668164	WM18
SLC25A21	orange	2.9061691385354	WM18
SLC45A2	orange	2.5659818190334	WM18
SPATA5	orange	8.26947552331565	WM18
ST7L	orange	8.91108103657273	WM18
STPG2	orange	5.51426141049313	WM18
SUGCT	orange	2.15108133924414	WM18
SUPT3H	orange	4.09853766247771	WM18
TBC1D5	orange	4.00549384451289	WM18
TMEM135	orange	4.90379356213234	WM18
TPK1	orange	4.12179763260719	WM18
UBE2E3	orange	5.02756361607829	WM18
VPS13B	orange	5.824360861161	WM18
WDPCP	orange	4.40134717321231	WM18
ZCCHC7	orange	2.55202711554083	WM18
ZCWPW1	orange	2.73771289120096	WM18
ZNF438	orange	3.00951029097464	WM18
ZNF846	orange	4.8029282904897	WM18
ZSCAN23	orange	5.82913600444713	WM18
ZSCAN30	orange	2.8151201085941	WM18
ADIPOR1	pink	11.295606794532	WM19
AMZ2	pink	11.5622014884907	WM19
AP1G1	pink	12.9804970110444	WM19
AP3S2	pink	7.58211640794142	WM19
APEX1	pink	18.7259584311407	WM19
ARL2BP	pink	21.5960148172382	WM19
ASB8	pink	18.0840512662713	WM19
ATMIN	pink	12.381447986152	WM19
ATP5C1	pink	14.6337407177266	WM19
ATP5G1	pink	12.8680416854257	WM19
ATP5J	pink	7.25893774006375	WM19
ATP6V1F	pink	24.8714880150012	WM19
ATRAID	pink	11.710185842492	WM19
B3GALT6	pink	14.7919404508676	WM19
BRF2	pink	11.2664155824237	WM19
BRK1	pink	17.5638395735778	WM19
BTF3	pink	2.89787940812053	WM19
BTF3L4	pink	7.5217911424916	WM19
C12orf49	pink	23.9945680652803	WM19
C14orf2	pink	16.3172958122074	WM19
C16orf70	pink	11.3794903812132	WM19
C19orf53	pink	15.7103807885121	WM19
C1orf123	pink	3.44167608855762	WM19
C1orf43	pink	18.6544116602207	WM19
C5orf22	pink	5.4070174094926	WM19
C6orf48	pink	1.81450644699033	WM19
C8orf46	pink	12.8514581881194	WM19
CADM4	pink	7.41221863639347	WM19
CCNDBP1	pink	14.2182539431312	WM19
CCT4	pink	4.22969075471689	WM19
CDC42	pink	9.52773005970729	WM19
CHCHD2	pink	6.5461645104491	WM19
CHMP3	pink	11.5198138525297	WM19
CHP1	pink	6.40496868241999	WM19
CHST2	pink	8.92309426838085	WM19
CINP	pink	8.92788832175866	WM19
CNOT1	pink	21.7275353207683	WM19
COPZ1	pink	17.4984409352879	WM19
COX7B	pink	19.7514166803905	WM19
CTB-55O6.8	pink	4.33550890065179	WM19
CTDSP1	pink	2.73531565188902	WM19
DAZAP2	pink	19.549931824386	WM19
DCAF8	pink	12.552821940554	WM19
DCXR	pink	15.7208813813222	WM19
DDA1	pink	12.7498109352859	WM19
DDR1	pink	7.2130762816403	WM19
DDX17	pink	5.02567179221867	WM19
DHX9	pink	4.33461252821747	WM19
DNAJC16	pink	11.7920041551914	WM19
DNPH1	pink	8.18006550617882	WM19
DYNLL1	pink	5.06912303732495	WM19
EEF1A1	pink	5.80571242715626	WM19
EEF1B2	pink	5.70699692838114	WM19
EI24	pink	14.1007755170299	WM19
EIF2AK1	pink	10.5607724234395	WM19
EIF4E3	pink	11.8403832317222	WM19
EIF4G2	pink	11.0864204329699	WM19
EMC4	pink	6.3769811641393	WM19
EMC6	pink	9.25876493092788	WM19
ENHO	pink	12.1507998548827	WM19
ENOPH1	pink	4.6940372254164	WM19
FBXO9	pink	6.10144875672391	WM19
FNDC4	pink	11.208341378346	WM19
GDE1	pink	11.842140192219	WM19
GPX1	pink	6.88029619169878	WM19
GRPEL1	pink	2.40340021666441	WM19
GRPEL2	pink	6.44850657465025	WM19
H1F0	pink	8.78263663052114	WM19
HCCS	pink	4.22156027254006	WM19
HINT1	pink	19.8044844205473	WM19
HIPK1	pink	13.3348935924776	WM19
HIST1H2BF	pink	5.5063133463173	WM19
HIST1H2BG	pink	15.8588739520865	WM19
HIST1H4D	pink	13.0368746080676	WM19
ICMT	pink	5.62934872747961	WM19
IFI6	pink	14.4991338815168	WM19
IFT22	pink	6.69958556639405	WM19
IMP3	pink	11.7448882752839	WM19
IMP4	pink	23.883722345663	WM19
IRF2BPL	pink	4.97625488946023	WM19
JTB	pink	5.43582632012445	WM19
JUND	pink	12.7992852296221	WM19
KARS	pink	7.86432083603562	WM19
KDELR1	pink	19.2436795606691	WM19
LDHA	pink	17.4342435291638	WM19
LRRC59	pink	19.4242615505224	WM19
LSM2	pink	5.15900882715179	WM19
MAT2B	pink	12.840337353694	WM19
METTL9	pink	5.27693412996819	WM19
MFSD5	pink	7.99881505223321	WM19
MGST3	pink	7.75474719263597	WM19
MID1IP1	pink	10.3107076164827	WM19
MIEN1	pink	11.2061989184081	WM19
MPC2	pink	15.3502375898909	WM19
MRPL17	pink	9.93477654325911	WM19
MRPL24	pink	4.8077580081081	WM19
MRPL34	pink	12.1272359070805	WM19
MRPL36	pink	5.14066487609029	WM19
MRPL37	pink	18.7114463178455	WM19
MRPS15	pink	12.5670936438918	WM19
MTFR1L	pink	3.7052714567473	WM19
MTPN	pink	13.2388756497662	WM19
MTSS1L	pink	14.5801304578246	WM19
NAA60	pink	3.2468803683897	WM19
NABP2	pink	12.9866925569048	WM19
NCOA4	pink	8.225996340283	WM19
NCSTN	pink	20.9226869802711	WM19
NDRG2	pink	15.5647401011115	WM19
NDUFA12	pink	6.91060100531715	WM19
NDUFA4	pink	14.0702553199343	WM19
NDUFB1	pink	4.36427603784244	WM19
NDUFB10	pink	5.92527871860113	WM19
NDUFB3	pink	7.24333749220457	WM19
NELFE	pink	3.30491556865946	WM19
NME4	pink	2.1351010470875	WM19
NOP10	pink	15.0266239010427	WM19
NT5DC2	pink	6.80643562778506	WM19
NUTF2	pink	17.8073759500813	WM19
OAT	pink	23.4164220530289	WM19
OCIAD1	pink	8.689212347955	WM19
OST4	pink	6.59670991126562	WM19
OXA1L	pink	4.7283395545785	WM19
PCBD1	pink	5.48151476879983	WM19
PCGF1	pink	1.86844464156399	WM19
PCGF3	pink	6.74485650723603	WM19
PDZD11	pink	5.40290751906672	WM19
PEX10	pink	1.79650318252976	WM19
PFDN6	pink	9.03614531679808	WM19
PFN1	pink	14.3697208416565	WM19
PGAM1	pink	13.4635539072843	WM19
PHB	pink	11.7285806593048	WM19
PITPNB	pink	6.05144966239167	WM19
PLEKHB1	pink	5.81970824228095	WM19
PNPO	pink	5.78059056467547	WM19
POLR2C	pink	14.534558250392	WM19
POLR2I	pink	16.726517103204	WM19
PPP1R11	pink	10.0482064710359	WM19
PPP1R8	pink	4.05237110343898	WM19
PPP6C	pink	4.95699720384782	WM19
PRDM4	pink	2.01315926884053	WM19
PRDX3	pink	3.00787805953545	WM19
PROSC	pink	3.43184904640409	WM19
PRR13	pink	4.73717737853292	WM19
PSMB1	pink	8.32033795019539	WM19
PSMB2	pink	18.4606009382233	WM19
PSMC4	pink	14.6526754518307	WM19
PSME1	pink	6.36659403453005	WM19
PSME3	pink	7.64143784601611	WM19
R3HDM4	pink	4.15155342895928	WM19
RAB12	pink	7.25732375359348	WM19
RAC1	pink	5.6185865646949	WM19
RAD23A	pink	22.9096940033195	WM19
RALGAPB	pink	4.87039740359747	WM19
RBM22	pink	3.68252013544459	WM19
RGMB	pink	1.76190551045617	WM19
RHOA	pink	9.02806468437016	WM19
RHOT1	pink	7.44538178337794	WM19
RNF167	pink	18.9248536968106	WM19
RNF181	pink	8.89029421171339	WM19
RNF5	pink	21.2738013500993	WM19
RP13-512J5.1	pink	8.15751894202289	WM19
RPL13A	pink	13.0960903262091	WM19
RPL15	pink	22.1600495101421	WM19
RPL19	pink	10.646579919812	WM19
RPL23	pink	2.65177887091682	WM19
RPL29	pink	2.49013595063944	WM19
RPL32	pink	20.9057038376569	WM19
RPL35	pink	5.65465456050027	WM19
RPL35A	pink	16.3209482722679	WM19
RPL38	pink	13.15126104826	WM19
RPL5	pink	4.9579424979855	WM19
RPL9	pink	6.17689510680305	WM19
RPLP0	pink	6.74204232589482	WM19
RPS11	pink	17.8145040284139	WM19
RPS14	pink	10.4313918932932	WM19
RPS15A	pink	2.77564539707929	WM19
RPS16	pink	9.06519192902012	WM19
RPS21	pink	3.99705423168213	WM19
RPS27	pink	7.33594412288181	WM19
RPS5	pink	14.8427800148769	WM19
RPS7	pink	2.52988266424392	WM19
RPS8	pink	16.2642768770213	WM19
RPSA	pink	14.9742441054471	WM19
RRAGA	pink	15.1589415060203	WM19
S100A1	pink	6.67155771841565	WM19
SAMM50	pink	17.9006929969019	WM19
SEC23A	pink	4.76474241063559	WM19
SEC61A1	pink	3.81823558292457	WM19
SELM	pink	10.1132797569787	WM19
SHISA4	pink	21.0282558818468	WM19
SHISA5	pink	8.55324010666027	WM19
SIAH2	pink	9.58400703496784	WM19
SLC25A4	pink	15.7051541133051	WM19
SLC25A5	pink	28.8924260700367	WM19
SLC35B1	pink	6.01580098153139	WM19
SLC6A8	pink	20.5558772417463	WM19
SLITRK2	pink	2.24830358349954	WM19
SMDT1	pink	9.64850079811131	WM19
SNAP29	pink	5.97891161276641	WM19
SNAPIN	pink	8.28854512605379	WM19
SNRPA	pink	1.96506680097544	WM19
SNRPC	pink	7.26692450679843	WM19
SNRPD2	pink	22.3494872210332	WM19
SNX3	pink	19.214799344022	WM19
SRSF2	pink	4.16328168116264	WM19
SSR2	pink	24.6231226719992	WM19
SUPT4H1	pink	7.37406294191454	WM19
SUPT7L	pink	6.35732263432758	WM19
SURF4	pink	16.4371797905316	WM19
SYNRG	pink	5.73907880921632	WM19
TBC1D20	pink	27.3831868231889	WM19
TIMM17B	pink	6.34608517450484	WM19
TMEM11	pink	2.77557142247021	WM19
TMEM203	pink	12.6267649576476	WM19
TMEM258	pink	2.612943620434	WM19
TMEM59	pink	6.01778971944207	WM19
TNFAIP1	pink	24.7692844403276	WM19
TOMM22	pink	4.02203943034865	WM19
TOMM7	pink	10.7896808526816	WM19
TRIM41	pink	20.052119464099	WM19
TRMT112	pink	7.01105116746523	WM19
TRNP1	pink	18.4899952743811	WM19
TUBA1A	pink	17.4078710229676	WM19
TUBA1B	pink	7.38111529411123	WM19
UBE2I	pink	17.5085332392813	WM19
UBE2L3	pink	7.54020792220571	WM19
UBE2L6	pink	3.29104085529827	WM19
UBE4A	pink	17.2334611422793	WM19
UBQLN2	pink	3.36741919908473	WM19
UQCRQ	pink	11.6509033807641	WM19
USMG5	pink	15.0273302835961	WM19
VHL	pink	12.1367744543452	WM19
VPS25	pink	12.0903842946687	WM19
XPO7	pink	6.83142426024976	WM19
ZDHHC3	pink	17.5821537658765	WM19
ZMAT3	pink	7.63872867850395	WM19
ZNF275	pink	12.9374594763052	WM19
ZNF319	pink	12.6085255871284	WM19
AASDHPPT	purple	6.72872869537366	WM20
ACP1	purple	13.0193842591817	WM20
ACTR10	purple	4.64325826796229	WM20
ADO	purple	13.8164936741294	WM20
AGFG1	purple	12.0628038543999	WM20
AHR	purple	13.7396190621215	WM20
ALG2	purple	7.45456338314398	WM20
ALG9	purple	1.85753388747466	WM20
AMD1	purple	6.54404234695131	WM20
ANGEL2	purple	3.10543197991022	WM20
ANKRA2	purple	15.6896647946074	WM20
AP1S2	purple	6.63900718310899	WM20
AP3M1	purple	1.87950747271138	WM20
AP5M1	purple	10.6326300770097	WM20
APPBP2	purple	8.01958715092417	WM20
APPL1	purple	1.62149859039065	WM20
ARF4	purple	2.97778158760487	WM20
ARL6IP5	purple	10.2910908348412	WM20
ARMT1	purple	15.3130534678051	WM20
ARPP19	purple	11.5729053534297	WM20
ATF2	purple	6.86065628947798	WM20
ATP5G3	purple	1.76362255536662	WM20
BMI1	purple	11.0509217329629	WM20
BPGM	purple	5.33602726930652	WM20
BTBD1	purple	6.55930738400961	WM20
C11orf71	purple	7.76859066102521	WM20
C12orf66	purple	6.6447525623578	WM20
C14orf119	purple	6.8726013469348	WM20
C4orf46	purple	10.4816124320906	WM20
C5orf30	purple	15.7876859448403	WM20
C5orf51	purple	6.92540484877247	WM20
C6orf120	purple	9.66814899451443	WM20
C9orf72	purple	2.05025123928079	WM20
CCDC71L	purple	5.15554886734248	WM20
CCNT2	purple	5.32688005875377	WM20
CDC123	purple	5.63311267071539	WM20
CDK17	purple	11.9438623972999	WM20
CDK2AP1	purple	2.63298731632166	WM20
CDKN1B	purple	6.12866855189348	WM20
CEBPZOS	purple	2.3851664181014	WM20
CGGBP1	purple	16.1234791146823	WM20
CHM	purple	15.5046096084107	WM20
CNBP	purple	4.14294374802332	WM20
CNEP1R1	purple	4.92892417136713	WM20
CNIH1	purple	2.07071748478006	WM20
CNIH4	purple	2.87142614145811	WM20
COMMD2	purple	20.0295265619765	WM20
COX16	purple	6.89117344224724	WM20
COX7C	purple	6.96502970076838	WM20
CPNE3	purple	4.90759127324182	WM20
CPSF6	purple	11.6509525853996	WM20
CRBN	purple	15.3412806830531	WM20
CREBL2	purple	2.16364720283482	WM20
CREG1	purple	10.3601131845096	WM20
CRIPT	purple	8.60696757800283	WM20
CSE1L	purple	10.620451725503	WM20
CTDSPL2	purple	2.83550430107387	WM20
DCTN4	purple	4.59649561286921	WM20
DCTN6	purple	1.11182602894675	WM20
DEGS1	purple	6.56074935726273	WM20
DIMT1	purple	7.30207672711718	WM20
DLAT	purple	5.09700629458222	WM20
DMXL1	purple	5.46985524085575	WM20
DNAJB9	purple	1.86160822901327	WM20
DNAJC19	purple	17.6410929401181	WM20
DPY30	purple	10.113753523739	WM20
DR1	purple	7.36324715143364	WM20
EIF4A1	purple	3.57453493569197	WM20
ENPP4	purple	10.1668136713739	WM20
EPT1	purple	1.87443072746803	WM20
ERH	purple	6.17805088746665	WM20
FAM120AOS	purple	1.92126566601679	WM20
FAM160B1	purple	6.29532373489638	WM20
FAM171B	purple	1.52326790724164	WM20
FAM188A	purple	8.69245678658542	WM20
FAM208A	purple	9.71541768280855	WM20
FAM3C	purple	4.06828389484292	WM20
FAR1	purple	9.10456321586857	WM20
FASTKD3	purple	17.1746697547557	WM20
FBXL5	purple	12.8041162773446	WM20
FBXO3	purple	4.41649059955588	WM20
FNTA	purple	9.09247968315593	WM20
GATM	purple	9.72742689211081	WM20
GCA	purple	15.7859355423319	WM20
GFM1	purple	4.80783534412433	WM20
GGPS1	purple	13.6445274577942	WM20
GMFB	purple	7.35565563017322	WM20
GOLGA7	purple	8.15390722129399	WM20
GPR180	purple	10.2723374227606	WM20
GPR22	purple	3.45533212706126	WM20
GPR88	purple	5.36400638677839	WM20
GSKIP	purple	7.5801783421555	WM20
HIAT1	purple	7.19665205220508	WM20
HSBP1	purple	2.20721586074713	WM20
INIP	purple	8.86082872431025	WM20
JAGN1	purple	1.81060756720244	WM20
JKAMP	purple	5.47616493755424	WM20
KBTBD3	purple	9.07493754212199	WM20
KCTD4	purple	5.33488917826956	WM20
KCTD9	purple	8.75135505974351	WM20
KIAA1143	purple	8.10803380087781	WM20
LAMTOR5	purple	4.76243398701133	WM20
LANCL1	purple	8.20864736287319	WM20
LAPTM5	purple	1.44098183284723	WM20
LEPROTL1	purple	1.24393937381818	WM20
LIN7C	purple	2.31604102185487	WM20
LMO3	purple	5.99526903338918	WM20
LRRC40	purple	21.0182037520882	WM20
LSM3	purple	7.59734610029467	WM20
LYRM7	purple	5.65012770787474	WM20
